7|DC|F|1|G|CENTRO DE ORIENTACION EVALUACION Y CANALIZACION|PROLONGACION NORTE Y AVENIDA ROSA DEL PONIENTE NOR|TUXTLA GUTIERREZ|
7|GD|A|1|H|PERSONAL COMISIONADO A OTRAS DEPENDENCIAS EN CHIAPAS|CALZADA MAYOR JULIO SABINES SIN NUM.|TUXTLA GUTIERREZ|
7|SE|F|1|G|SUPERVISION DE ZONA DE EDUCACION ESPECIAL NUM. 1|ROSA DEL PONIENTE SIN NUM. COLONIA INFONAVIT EL RO|TUXTLA GUTIERREZ|
7|PP|F|1|P|CENTRO PSICOPEDAGOGICO|PROLONGACION NORTE Y AVENIDA ROSA DEL PONIENTE NOR|TUXTLA GUTIERREZ|
7|ST|Z|1|M|CAMBIOS DENTRO DEL EDO PERSONAL SEC TEC|AV MAYOR JULIO SABINES|TUXTLA GUTIERREZ|
7|ZP|A|1|A|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR GENERAL 001|TERCERA NORTE Y TERCERA SUR NUM. 1450|TUXTLA GUTIERREZ|
7|DA|F|1|I|APOYO TECNICO PEDAGOGICO A LA EDUCACION PRIMARIA|CALZADA MAYOR JULIO SABINES SIN NUMERO|TUXTLA GUTIERREZ|
7|UA|F|1|Z|UNIDAD DE SERVICIOS DE APOYO A LA EDUCACION REGULAR NUM. 01|PROLONGACION NORTE Y AVENIDA ROSA DEL PONIENTE NOR|TUXTLA GUTIERREZ|
7|DB|F|1|H|APOYO TECNICO PEDAGOGICO A LA EDUCACION PREESCOLAR GENERAL|CALZ. MAYOR JULIO SABINES S/NUM., COL. 24 DE JUNIO|TUXTLA GUTIERREZ|
7|JE|F|1|P|JEFATURA DE ENSEÑANZA SECUNDARIAS GENERALES|CALZADA MAYOR JULIO SABINES SIN NUM. COLONIA 24 DE|TUXTLA GUTIERREZ|
7|JS|F|1|S|JEFATURA DE SECTOR DE EDUCACION PRIMARIA NUM. 01|PROLONGACION ROSA DEL PONIENTE NUM. 1200|TUXTLA GUTIERREZ|
7|PR|Z|1|A|CAMBIOS DENTRO DEL EDO PERSONAL PRIMARIA|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|PB|Z|1|Z|CAMBIOS DENTRO DEL EDO PERSONAL EDUC INDIG|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|JN|Z|1|K|CAMBIOS DENTRO DEL EDO PERSONAL J DE NINOS|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|ES|Z|1|U|CAMBIOS DENTRO DEL EDO PERSONAL SECUNDARIA|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|ZT|F|1|I|INSPECCION DE ZONA ESCOLAR DE EDUCACION SECUNDARIA TECNICA N|CALLE PIJIJIAPAN NUM. 73 COLONIA ISSSTE|TUXTLA GUTIERREZ|
7|AR|T|1|E|SOLIDARIDAD INFANTIL|GETZEMANI|OCOSINGO|
7|PR|D|1|P|JOSEFA ORTIZ DE DOMINGUEZ|PUERTO MADERO (SAN BENITO)|OSTUACAN|
7|SM|H|1|N|SUPERVISION DE MISION CULTURAL NUM. 001|OCOZOCOAUTLA DE ESPINOSA|OCOZOCOAUTLA DE ESPINOSA|
7|IZ|F|1|M|SUPERVISION DE ZONA ESCOLAR DE EDUCACION PRIMARIA NUM. 001|SEPTIMA ORIENTE NUM. 42|TAPACHULA|
7|JZ|A|1|G|JEFATURA DE SECTOR DE EDUCACION PREESCOLAR GENERAL NUM. 01|QUINTA AVENIDA NORTE NUM. 145 COLONIA 5 DE FEBRERO|TAPACHULA|
7|IZ|A|1|R|SUPERVISION DE ZONA ESCOLAR DE EDUCACION PRIMARIA NUM. 001|SEPTIMA ORIENTE NORTE NUM. 42|TAPACHULA|
7|JZ|F|1|B|JEFATURA DE SECTOR DE EDUCACION PREESCOLAR GENERAL NUM. 01|QUINTA AVENIDA NORTE NUM. 145 COLONIA 5 DE FEBRERO|TAPACHULA|
7|LS|F|1|Q|CENTRO DE ATENCION COMPENSATORIA DE EDUCACION PREESCOLAR|CUARTA NORTE PROLONGACION|TAPACHULA|
7|RB|F|1|K|CENTRO DE RECURSOS E INF. PARA LA INTEGRACION EDUCATIVA TILA|ABASOLO S/NUM. EDIF. PRESIDENCIA MPAL. PLANTA ALTA|TILA|
7|NE|D|1|N|FRAY MATIAS A.  DE CORDOVA Y ORDONEZ|PERIFERICO SUR KILOMETRO 1|SAN CRISTOBAL DE LAS CASAS|
7|JN|D|1|Z|HORACIO ORDOÑEZ CAMACHO|A UN LADO DE LA AGENCIA MUNICIPAL|SAN CRISTOBAL DE LAS CASAS|
7|NP|D|1|T|FRAY MATIAS A . DE CORDOVA Y ORDONEZ|PERIFERICO SUR KILOMETRO 1|SAN CRISTOBAL DE LAS CASAS|
7|BS|B|1|N|BIBLIOTECA PROFR. FEDERICO FLORES RAMOS|PERIFERICO SUR SIN NUM.|SAN CRISTOBAL DE LAS CASAS|
7|ST|D|1|A|GENERAL LAZARO CARDENAS DEL RIO|PERIFERICO SUR SIN NUM.|SAN CRISTOBAL DE LAS CASAS|
7|NB|D|1|Q|ESCUELA NORMAL INDIGENA INTERCULTURAL BILINGUE JACINTO CANEK|PERIFERICO SUR SIN NUM. BARRIO MARIA AUXILIADORA|SAN CRISTOBAL DE LAS CASAS|
7|SN|D|1|Q|SENTIMIENTOS DE LA NACION|CALZADA SALOMON GONZALEZ BLANCO SIN NUM.|SAN CRISTOBAL DE LAS CASAS|
7|DI|D|2|B|CENTRO DE DESARROLLO INFANTIL NUM. 2|KILOMETRO 87 DE LA CARRETERA INTERNACIONAL 2|SAN CRISTOBAL DE LAS CASAS|
7|JZ|A|2|F|JEFATURA DE SECTOR DE EDUCACION PREESCOLAR GENERAL NUM. 02|16 DE SEPTIEMBRE Y PLAZA CATEDRAL LOCAL 11|SAN CRISTOBAL DE LAS CASAS|
7|AV|F|2|X|UNIDAD RADIOFONICA BILINGUE|INSTITUTO NACIONAL INDIGENISTA|SAN CRISTOBAL DE LAS CASAS|
7|AR|T|2|D|NIÑO CAMPESINO|ANGEL DIAZ|SILTEPEC|
7|NL|D|2|W|LICENCIATURA EN EDUCACION PREESCOLAR FRAY MATIAS DE CORDOVA|PERIFERICO SUR SIN NUM.|SAN CRISTOBAL DE LAS CASAS|
7|JZ|F|2|A|JEFATURA DE SECTOR DE EDUCACION PREESCOLAR GENERAL NUM. 02|CALLE DIEZ Y SEIS DE SEPTIEMBRE Y PLAZA CATEDRAL L|SAN CRISTOBAL DE LAS CASAS|
7|CI|H|2|Z|PROCURADURIA DE ASUNTOS INDIGENAS|CENTRO COORDINADOR INDIGENISTA|SAN CRISTOBAL DE LAS CASAS|
7|PP|F|2|O|CENTRO PSICOPEDAGOGICO|CALLE RIO USUMACINTA|SAN CRISTOBAL DE LAS CASAS|
7|BA|D|2|L|GUADALUPE ORTIZ CACERES|SEXTA ORIENTE  Y SEPTIMA SUR N.30|TAPACHULA|
7|LA|D|2|S|ESCUELA DE AUDICION Y LENGUAJE|TAPACHULA DE CORDOVA Y ORDOÑEZ|TAPACHULA|
7|ML|D|2|X|CENTRO DE ATENCION MULTIPLE ROBERTO SOLIS QUIROGA|BOULEVARD RIO DE LA PLATA SIN NUM.|TAPACHULA|
7|SE|F|2|F|SUPERVISION DE ZONA DE EDUCACION ESPECIAL NUM. 2|CARRETERA NUEVA ALEMANIA SIN NUM.  5 DE FEB|TAPACHULA|
7|PR|D|2|O|FRANCISCO INDALECIO MADERO|PARAISO 1RA. SECCION|OSTUACAN|
7|IN|A|2|L|JEFATURA DE ZONAS DE SUPERVISION INDIGENA NUM. 09|GUERRERO NUM. 33|SALTO DE AGUA|
7|ST|Z|2|L|CAMBIOS DE OTROS EDOS PERSONAL SEC TEC|AV MAYOR JULIO SABINES|TUXTLA GUTIERREZ|
7|JS|A|2|W|JEFATURA DE SECTOR DE EDUCACION PRIMARIA GENERAL NUM. 02|SEPTIMA PONIENTE Y SEGUNDA SUR ALTOS SEGUNDO PISO|TUXTLA GUTIERREZ|
7|NP|D|2|S|NORMAL FEDERAL EXPERIMENTAL|CALLE BRAVO PROLONGACION SIN NUM.|TUXTLA CHICO|
7|ZP|A|2|Z|SUPERVISION DE ZONA DE EDUCACION PREESCOLAR GENERAL 002|PRIVADA ACALA Y OCOSINGO COLONIA INSTITUTO DE SEGU|TUXTLA GUTIERREZ|
7|RB|F|2|J|CTRO DE REC. E INF. PARA LA INTEG. EDUC. VENUSTIANO CARRANZA|AV. CENTRAL S/NUM. EDIF. PRESIDENCIA MUNICIPAL|VENUSTIANO CARRANZA|
7|DC|F|2|F|UNIDAD DE ORIENTACION AL PUBLICO|AVENIDA ROSA DEL PONIENTE S/NUM INFONAVIT ROSARIO|TUXTLA GUTIERREZ|
7|IS|A|2|G|SUPERVISION DE ZONA ESCOLAR DE EDUCACION SECUNDARIA GENERAL|TUXTLA GUTIERREZ|TUXTLA GUTIERREZ|
7|NE|D|2|M|NORMAL FEDERAL EXPERIMENTAL|CALLE BRAVO PROLONGACION SIN NUM.|TUXTLA CHICO|
7|JE|F|2|O|JEFATURA DE ENSEÑANZA SECUNDARIAS TECNICAS|CALZADA MAYOR JULIO SABINES SIN NUM. COLONIA 24 DE|TUXTLA GUTIERREZ|
7|IS|F|2|B|SUPERVISION DE ZONA DE SECUNDARIA GENERAL NUM. 002|TUXTLA GUTIERREZ|TUXTLA GUTIERREZ|
7|JS|F|2|R|JEFATURA DE SECTOR DE EDUCACION PRIMARIA NUM. 02|SEPTIMA PONIENTE Y SEGUNDA SUR ALTOS SEGUNDO PISO|TUXTLA GUTIERREZ|
7|DG|A|2|G|COORDINACION GENERAL DE ADMINISTRACION FEDERALIZADA|CALZADA MAYOR JULIO SABINES SIN NUM. COLONIA 24 DE|TUXTLA GUTIERREZ|
7|PB|Z|2|Z|CAMBIOS DE OTRPS EDOS PERSONAL EDUC IND|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|GS|A|2|I|SECCION VII DEL SINDICATO NACIONAL DE TRABAJADORES DE LA EDU|PRIMERA AVENIDA NORTE PONIENTE NUM. 939|TUXTLA GUTIERREZ|
7|ST|D|2|Z|ESCUELA SECUNDARIA TECNICA 2|13 ORIENTE NUM. 600 (CERRADA)|TUXTLA GUTIERREZ|
7|ES|Z|2|T|CAMBIOS DE OTROS EDOS PERSONAL SECUNDARIA|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|UA|F|2|Y|UNIDAD DE SERVICIOS DE APOYO A LA EDUCACION REGULAR NUM. 02|PROLONGACION NORTE Y AVENIDA ROSA DEL PONIENTE NOR|TUXTLA GUTIERREZ|
7|AS|F|2|J|UNIDAD DE ATENCION A NIÑOS Y JOVENES CON CAPACIDADES Y APTIT|PROLONGACION DE AVENIDA ROSA DEL PONIENTE SIN NUM.|TUXTLA GUTIERREZ|
7|LS|F|2|P|CENTRO DE ATENCION COMPENSATORIA DE EDUCACION PREESCOLAR|TUXTLA GUTIERREZ|TUXTLA GUTIERREZ|
7|CC|Z|2|U|ASIGNACION AUTOMATICA DE PRESONAL PREESC INDIGENA 100|AV MAYOR JULIO SABINES S/N|TUXTLA GUTIERREZ|
7|ZT|F|2|H|INSPECCION DE ZONA ESCOLAR DE EDUCACION SECUNDARIA TECNICA N|DOCE SUR Y DIEZ Y OCHO PONIENTE SIN NUM. (EST NUM.|TUXTLA GUTIERREZ|
7|ZP|F|2|V|INSPECCION DE ZONA ESCOLAR DE EDUCACION PRRESCOLAR NUM. 002|PRIVADA ACALA Y OCOSINGO COLONIA INSTITUTO DE SEGU|TUXTLA GUTIERREZ|
7|GI|D|2|Z|UNIDAD 2 DE GRUPOS INTEGRADOS|PROLONGACION NORTE Y AVENIDA ROSA DEL PONIENTE NOR|TUXTLA GUTIERREZ|
7|JN|D|2|Y|FOVISSSTE TUXTLA II|ANDADOR NUBE SIN NUM. FOVISSSTE II|TUXTLA GUTIERREZ|
7|ZT|A|2|M|INSPECCION NUM. 2 DE EDUCACION SECUNDARIA TECNICA|DOCEAVA SUR Y DIECIOCHO PONIENTE SIN NUM.|TUXTLA GUTIERREZ|
7|EF|D|2|D|COORDINACION DE EDUCACION FISICA 002 PRIMARIA 100|PRIMERA AVENIDA SUR PONIENTE  NUM. 95-B|VILLAFLORES|
7|ES|D|2|H|BENEMERITO DE LAS AMERICAS|KILOMETRO 1, CARRETERA HUIXTLA-MOTOZINTLA|HUIXTLA|
7|EI|F|2|Z|MODULO DE ATENCION Y SERVICIO NUM. 2|PRESIDENCIA MUNICIPAL|JITOTOL|
7|AM|F|2|P|ALMACEN DE DISTRIBUCION DE LIBROS DE TEXTO GRATUITOS NUM. 02|SEGUNDA PONIENTE NUM. 105|MAPASTEPEC|
7|PB|D|2|N|JUAN ENRIQUE PEZTALOZZI|FLOR DE CHIAPAS Pertence a la Ent.: 20, Mun.: 525,|CINTALAPA|
7|IZ|F|2|L|SUPERVISION DE ZONA ESCOLAR DE EDUCACION PRIMARIA NUM. 002|QUINTA AVENIDA PONIENTE NORTE NUM. 15|COMITAN DE DOMINGUEZ|
