7|PR|D|4832|B|NI—OS HEROES|NICHTE|CHAMULA|
7|PR|D|4833|A|NI—OS HEROES|NUEVA JERUSALEN|MOTOZINTLA|
7|PR|D|4834|Z|CESAR CRUZ SOTO|AVENIDA PUREPECHAS SIN NUM.|TUXTLA GUTIERREZ|
7|PR|D|4835|Z|JAIME SABINES GUTIERREZ|QUINTA SUR PONIENTE SIN NUM.|TUXTLA GUTIERREZ|
7|PR|D|4836|Y|BELISARIO DOMINGUEZ PALENCIA|COLONIA SATELITE|TUXTLA GUTIERREZ|
7|PR|D|4837|X|REVOLUCION MEXICANA|EJIDO EL PARAISO|FRONTERA COMALAPA|
7|PR|D|4838|W|JOAQUIN MIGUEL GUTIERREZ|POBLADO LA VICTORIA|OCOSINGO|
7|PR|D|4839|V|IGNACIO JOSE ALLENDE|LA CANDELARIA|VILLACORZO|
7|PR|D|4840|K|RODULFO FIGUEROA ESQUINCA|LA LUCHA|MONTE CRISTO DE GUERRERO|
7|PR|D|4841|J|ROSARIO PIMENTEL MARTINEZ|AZTECA Y ZAPOTECA|MAPASTEPEC|
7|PR|D|4842|I|RAFAEL RAMIREZ CASTA—EDA|GUADALUPE LAS FLORES|LAS MARGARITAS|
7|PR|D|4843|H|JOSE VASCONCELOS|LAS MARGARITAS|LAS MARGARITAS|
7|PR|D|4843|P|21 DE AGOSTO|LAS MARAVILLAS|BERRIOZABAL|
7|PR|D|4844|G|JUSTO SIERRA MENDEZ|CALLE PRINCICPAL SIN NUM.|FINCA IRLANDA|
7|PR|D|4845|F|CUAUHTEMOC|LAS MONTA—AS|CHILON|
7|PR|D|4846|E|RODULFO FIGUEROA ESQUINCA|LA GLORIA|OCOZOCOAUTLA DE ESPINOSA|
7|PR|D|4847|D|SALVADOR URBINA|COLONIA NUEVO VERGEL|COPAINALA|
7|PR|D|4848|C|ZEFERINO NANDAYAPA RALDA|MIGUEL DE LA MADRID|COMITAN DE DOMINGUEZ|
7|PR|D|4849|B|NI—OS HEROES|BUENOS AIRES|HUIXTLA|
7|PR|D|4850|R|MI PATRIA ES PRIMERO|LOMA BONITA|FRONTERA COMALAPA|
7|PR|D|4851|Q|NI—OS HEROES|20 DE MAYO|FRONTERA COMALAPA|
7|PR|D|4852|P|FRAY MATIAS ANTONIO DE CORDOVA Y ORDO—EZ|SAN FRANCISCO (EL MATASANO DOS)|SILTEPEC|
